kepoi_name,disposition,period,time0bk,duration,depth,ingress,impact,kepid
K05410.01,CANDIDATE,24.152997,146.410650,4.360000,92.700000,0.250000,0.908000,7662502
K05411.01,CANDIDATE,11.173547,142.590390,5.131000,52.910000,0.172000,0.883000,7672215
K05412.01,CANDIDATE,472.226795,363.713685,4.900900,169135.000000,4.820000,0.895000,7674050
K05413.01,CANDIDATE,428.388623,522.377330,3.730000,382.700000,0.110000,0.600000,7690782
K05414.01,FALSE POSITIVE,1.507099,132.093287,1.965000,489.400000,0.081000,0.702000,7700561
K05415.01,FALSE POSITIVE,30.211051,160.325720,2.195000,149.300000,0.026000,0.300000,7701809
K05416.01,CANDIDATE,76.377500,146.355700,4.984000,14214.000000,0.777000,0.618000,7731281
K05417.01,CANDIDATE,55.249004,164.978908,5.177850,216314.000000,2.791000,0.701500,7743464
K05418.01,CANDIDATE,14.267543,133.947400,2.822000,252.300000,0.040000,0.000000,7747091
K05419.01,FALSE POSITIVE,22.529029,142.251170,1.404000,436.000000,0.026000,0.100000,7747197
K05420.01,FALSE POSITIVE,66.250703,162.261850,3.065000,575.600000,0.347000,0.891000,7750342
K05421.01,FALSE POSITIVE,370.912612,261.222300,15.880000,273.000000,0.450000,0.670000,7751133
K05422.01,FALSE POSITIVE,360.644853,186.885300,11.190000,237.000000,0.600000,0.847000,7757620
K05423.01,CANDIDATE,366.563650,238.128100,11.750000,723.900000,0.450000,0.600000,7762153
K05424.01,CANDIDATE,462.260522,185.848840,4.050000,568.400000,0.290000,0.820000,7762717
K05425.01,FALSE POSITIVE,39.425162,133.196350,2.180000,372.600000,0.060000,0.600000,7767781
K05426.01,CANDIDATE,124.887024,133.794300,8.590000,198.700000,0.260000,0.740000,7770901
K05427.01,FALSE POSITIVE,0.533006,131.734352,1.162310,2154.300000,0.048100,0.100000,7800285
K05428.01,FALSE POSITIVE,200.350910,170.669400,3.780000,209.400000,0.070000,0.500000,7804128
K05429.01,FALSE POSITIVE,114.328595,153.667830,2.640000,439.700000,0.220000,0.860000,7809049
K05430.01,FALSE POSITIVE,99.980177,186.480700,1.973000,169.900000,0.030000,0.480000,7811057
K05431.01,FALSE POSITIVE,43.084101,163.738330,1.380000,150.000000,0.017000,0.300000,7812990
K05432.01,FALSE POSITIVE,230.804016,231.814200,3.570000,647.000000,0.100000,0.400000,7819520
K05433.01,CANDIDATE,237.817910,320.181000,10.550000,602.200000,0.380000,0.610000,7829836
K05434.01,FALSE POSITIVE,581.878720,389.825800,16.060000,969.000000,0.600000,0.490000,7830953
K05435.01,CANDIDATE,15.996122,138.932930,1.684000,478.700000,0.032000,0.000000,7836096
K05436.01,CANDIDATE,28.297207,137.234743,3.930400,23365.000000,1.965200,0.999900,7837526
K05437.01,FALSE POSITIVE,213.633124,161.188670,2.540000,812.000000,0.130000,0.680000,7881464
K05438.01,FALSE POSITIVE,412.237859,380.081580,3.980000,864.000000,0.140000,0.500000,7884986
K05439.01,FALSE POSITIVE,0.864661,131.695220,2.420000,74.380000,0.121000,0.905000,7885558
K05440.01,CANDIDATE,74.625203,194.357400,9.240000,358.800000,0.510000,0.819000,7888863
K05441.01,FALSE POSITIVE,25.481623,145.414360,11.315000,169.500000,0.715000,0.891000,7900450
K05442.01,FALSE POSITIVE,512.136780,403.297500,10.540000,314.700000,0.440000,0.770000,7900695
K05443.01,FALSE POSITIVE,348.620830,227.342600,3.570000,859.000000,0.170000,0.670000,7900727
K05444.01,FALSE POSITIVE,368.708390,232.612600,9.820000,1245.000000,5.400000,0.975300,7902719
K05445.01,FALSE POSITIVE,7.109304,133.471000,7.602000,181.900000,0.100000,0.200000,7916058
K05446.01,FALSE POSITIVE,416.950401,227.391500,5.158000,690.800000,12.000000,0.998000,7917068
K05447.01,CANDIDATE,322.556630,321.779060,3.740000,555.800000,0.100000,0.400000,7935997
K05448.01,FALSE POSITIVE,7.227367,136.137540,13.040000,184.800000,0.166000,0.240000,7938499
K05449.01,FALSE POSITIVE,0.762727,131.649813,1.627250,9289.400000,0.619900,0.897210,7941635
K05450.01,FALSE POSITIVE,206.764258,325.950160,2.570000,1292.000000,0.090000,0.300000,7948619
K05451.01,CANDIDATE,529.388100,387.390700,13.550000,300.800000,0.430000,0.700000,7950158
K05452.01,FALSE POSITIVE,362.482045,404.359800,14.510000,734.400000,0.440000,0.440000,7967210
K05453.01,FALSE POSITIVE,190.672926,164.887100,15.810000,413.900000,0.620000,0.710000,7970194
K05454.01,CANDIDATE,509.995700,276.730810,8.571000,1192.400000,0.469000,0.653000,7978202
K05455.01,FALSE POSITIVE,292.083032,324.482900,15.390000,503.500000,0.320000,0.200000,7979297
K05456.01,FALSE POSITIVE,11.804075,141.881130,3.001000,148.500000,0.140000,0.860000,7982917
K05457.01,FALSE POSITIVE,578.216230,347.642730,2.707000,186.600000,0.069000,0.700000,8005002
K05458.01,CANDIDATE,56.647740,168.511000,6.260000,628.200000,0.190000,0.520000,8007174
K05459.01,CANDIDATE,53.553753,160.418280,5.539000,131.500000,0.112000,0.680000,8009811
K05460.01,FALSE POSITIVE,3.174931,133.736460,5.118500,617.400000,0.223000,0.686000,8016211
K05461.01,CANDIDATE,119.086089,134.013700,17.720000,360.300000,0.440000,0.550000,8016650
K05462.01,FALSE POSITIVE,371.275307,260.563500,15.340000,284.800000,0.320000,0.500000,8025718
K05463.01,FALSE POSITIVE,1.206370,131.764290,1.302200,762.900000,0.035000,0.300000,8029848
K05464.01,FALSE POSITIVE,613.885650,263.463000,17.150000,156.900000,0.400000,0.700000,8035322
K05465.01,CANDIDATE,476.810010,158.198100,10.550000,264.000000,0.280000,0.650000,8036863
K05466.01,CANDIDATE,4.095019,131.704310,1.638000,197.100000,0.097000,0.870000,8037038
K05467.01,FALSE POSITIVE,502.835690,234.181100,9.970000,915.000000,0.300000,0.300000,8040308
K05468.01,FALSE POSITIVE,81.704242,151.429540,1.700000,388.700000,0.060000,0.700000,8040457
K05469.01,FALSE POSITIVE,0.779586,131.707240,1.151000,92.680000,1.700000,0.998300,8043968
K05470.01,FALSE POSITIVE,578.225753,273.321100,4.190000,749.000000,0.420000,0.860000,8044083
K05471.01,CANDIDATE,8.780604,137.923760,3.194380,98893.800000,2.762000,0.897100,8075618
K05472.01,CANDIDATE,97.514459,156.915130,2.528000,271.700000,0.038000,0.100000,8076215
K05473.01,FALSE POSITIVE,549.417260,132.954500,9.030000,460.700000,0.340000,0.690000,8094942
K05474.01,FALSE POSITIVE,284.667843,322.568810,2.690000,557.400000,0.080000,0.500000,8099517
K05475.01,FALSE POSITIVE,448.303016,565.176360,12.730000,416.900000,0.240000,0.000000,8105398
K05476.01,CANDIDATE,148.169700,202.341800,14.120000,452.500000,0.350000,0.460000,8105719
K05477.01,FALSE POSITIVE,551.511380,387.367400,38.610000,1655.000000,15.540000,0.958500,8106139
K05478.01,CANDIDATE,351.288047,207.294388,11.151700,138758.000000,5.102000,0.703600,8108437
K05479.01,CANDIDATE,18.346759,145.023900,2.910000,1122.000000,0.120000,0.500000,8125917
K05480.01,CANDIDATE,57.140285,145.863700,6.950000,1687.000000,0.250000,0.000000,8129333
K05481.01,FALSE POSITIVE,0.718650,131.879744,1.500000,88409.700000,0.324985,0.100000,8155368
K05482.01,CANDIDATE,31.707738,138.260620,6.658000,600.000000,0.200000,0.500000,8158429
K05483.01,CANDIDATE,17.946327,136.947313,8.153210,116108.000000,3.560700,0.711880,8179747
K05484.01,CANDIDATE,204.827272,209.563440,3.100000,301.600000,0.070000,0.500000,8192427
K05485.01,CANDIDATE,9.358934,133.482600,3.320000,1895.000000,0.130000,0.300000,8197176
K05486.01,CANDIDATE,4.154682,132.617883,1.186000,1470.400000,0.045100,0.300000,8197406
K05487.01,CANDIDATE,48.813554,157.598450,1.510000,693.600000,0.100000,0.780000,8223445
K05488.01,FALSE POSITIVE,280.160351,286.938640,2.727500,15380.000000,1.710000,0.929200,8223655
K05489.01,FALSE POSITIVE,370.462100,261.408600,13.030000,339.300000,0.440000,0.690000,8229361
K05490.01,CANDIDATE,116.301224,168.329010,2.140000,826.000000,0.120000,0.720000,8234889
K05491.01,FALSE POSITIVE,480.201160,257.160200,11.080000,336.800000,0.200000,0.300000,8241258
K05492.01,FALSE POSITIVE,368.518421,233.382000,14.610000,539.700000,0.470000,0.580000,8241736
K05493.01,CANDIDATE,6.993719,131.993700,16.630000,2923.000000,8.320000,1.000000,8242350
K05494.01,FALSE POSITIVE,223.521317,185.182700,3.270000,191.100000,0.140000,0.830000,8244947
K05495.01,FALSE POSITIVE,6.279894,135.297254,5.504000,3869.000000,2.752000,1.000000,8255058
K05496.01,FALSE POSITIVE,37.476957,150.669490,1.458000,1100.000000,0.090000,0.710000,8265239
K05497.01,CANDIDATE,93.359933,155.823600,5.001000,50.850000,0.167000,0.885000,8279146
K05498.01,CANDIDATE,519.802605,462.624591,14.793800,77970.100000,17.270000,0.944300,8288404
K05499.01,CANDIDATE,122.584995,178.521000,17.310000,354.300000,0.560000,0.670000,8294683
K05500.01,CANDIDATE,84.934478,157.890870,2.251000,191.400000,0.080000,0.780000,8295087
K05501.01,FALSE POSITIVE,48.920207,163.959950,2.262000,385.200000,0.043000,0.300000,8300828
K05502.01,FALSE POSITIVE,421.993005,226.904300,13.690000,182.000000,0.170000,0.000000,8307489
K05503.01,FALSE POSITIVE,457.513348,138.655610,4.249000,972.000000,0.573000,0.883000,8308639
K05504.01,FALSE POSITIVE,224.025899,335.821500,2.930000,834.000000,0.170000,0.730000,8313697
K05505.01,FALSE POSITIVE,323.812700,190.991800,18.420000,420.900000,0.680000,0.690000,8351919
K05506.01,CANDIDATE,641.579730,170.848100,16.420000,201.500000,0.530000,0.757000,8352009
K05507.01,FALSE POSITIVE,40.038887,156.355310,1.677000,117.300000,0.017000,0.100000,8352016
K05508.01,CANDIDATE,22.571968,145.034695,4.012620,86559.200000,3.315000,0.896700,8364969
K05509.01,CANDIDATE,28.406118,133.054200,2.414000,275.700000,0.040000,0.300000,8378278
K05510.01,FALSE POSITIVE,1.018924,131.991183,3.000000,297699.000000,0.574592,0.100000,8380743
K05511.01,CANDIDATE,74.833249,196.531130,2.714000,104.200000,0.025000,0.000000,8395870
K05512.01,FALSE POSITIVE,25.755546,154.581800,2.945000,2745.000000,0.390000,0.801000,8396288
K05513.01,FALSE POSITIVE,100.303452,176.761201,6.000000,289777.000000,2.014560,0.100000,8414914
K05514.01,CANDIDATE,102.100227,148.964040,2.325000,174.600000,0.032000,0.300000,8415353
K05515.01,CANDIDATE,6.263490,134.898330,1.113900,2923.200000,0.521000,0.953300,8429817
K05516.01,FALSE POSITIVE,0.836186,131.936210,1.425000,51923.000000,0.246000,0.000000,8432034
K05517.01,CANDIDATE,335.431101,395.179900,7.800000,307.900000,0.250000,0.700000,8432249
K05518.01,FALSE POSITIVE,558.216560,419.818400,13.880000,1480.000000,1.330000,0.794000,8439618
K05519.01,FALSE POSITIVE,361.321800,469.722800,13.470000,276.900000,0.500000,0.754000,8442463
K05520.01,CANDIDATE,199.442283,240.852870,7.192800,31896.000000,6.450000,0.942100,8474892
K05521.01,CANDIDATE,31.591183,162.500853,2.570200,1425.000000,2.520000,0.987300,8480642
K05522.01,FALSE POSITIVE,357.007748,235.719500,18.860000,937.100000,0.510000,0.100000,8482513
K05523.01,FALSE POSITIVE,96.120606,166.952820,2.565000,213.900000,0.034000,0.100000,8487777
K05524.01,FALSE POSITIVE,9.636393,134.943890,3.210000,44.440000,0.119000,0.900000,8495232
K05525.01,FALSE POSITIVE,45.681202,142.352270,1.769000,275.900000,0.135000,0.883000,8499922
K05526.01,FALSE POSITIVE,43.169715,159.088390,2.093000,133.500000,0.046000,0.700000,8505674
K05527.01,CANDIDATE,209.062973,300.820398,6.000000,255093.000000,1.644170,0.100000,8507073
K05528.01,CANDIDATE,201.621556,261.776030,3.320000,509.900000,0.090000,0.500000,8507586
K05529.01,CANDIDATE,70.335885,198.947258,4.645570,24482.100000,10.020000,0.988780,8509781
K05530.01,CANDIDATE,591.375720,333.503600,15.070000,142.600000,0.330000,0.690000,8510197
K05531.01,FALSE POSITIVE,559.286694,228.288500,4.330000,1249.000000,0.390000,0.790000,8516349
K05532.01,CANDIDATE,24.677835,136.503080,4.893000,176.200000,0.091000,0.580000,8525101
K05533.01,CANDIDATE,113.059801,241.009000,19.030000,372.200000,2.540000,0.928900,8525286
K05534.01,FALSE POSITIVE,136.356326,157.094000,3.000000,190.800000,0.080000,0.700000,8542879
K05535.01,FALSE POSITIVE,253.685471,230.125700,21.600000,969.000000,0.660000,0.320000,8546464
K05536.01,FALSE POSITIVE,392.739660,371.418100,17.010000,412.200000,0.380000,0.410000,8547213
K05537.01,FALSE POSITIVE,128.668253,142.665210,2.668000,126.500000,0.169000,0.906000,8547366
K05538.01,FALSE POSITIVE,485.574920,327.521400,4.840000,975.000000,0.340000,0.770000,8547525
K05539.01,FALSE POSITIVE,373.991130,177.180300,25.900000,847.000000,5.010000,0.926700,8547537
K05540.01,FALSE POSITIVE,643.449750,204.065400,9.360000,555.500000,0.360000,0.650000,8548403
K05541.01,CANDIDATE,339.633784,260.955700,9.090000,589.100000,0.400000,0.700000,8548454
K05542.01,FALSE POSITIVE,1.061941,131.723246,1.396500,122.180000,0.083000,0.900000,8552607
K05543.01,CANDIDATE,7.415056,133.309916,2.143400,952.000000,0.989000,0.970900,8560475
K05544.01,FALSE POSITIVE,2.742621,132.689331,3.500000,668624.000000,0.634474,0.100000,8561192
K05545.01,CANDIDATE,541.110610,372.380100,10.910000,161.600000,0.170000,0.500000,8570210
K05546.01,CANDIDATE,514.271954,416.766680,3.490000,720.000000,0.110000,0.500000,8571421
K05547.01,FALSE POSITIVE,571.179015,250.977600,5.740000,640.000000,0.280000,0.720000,8574794
K05548.01,FALSE POSITIVE,216.453581,299.146980,3.450000,1302.000000,0.400000,0.840000,8575061
K05549.01,FALSE POSITIVE,37.048867,142.028300,2.480000,346.300000,0.220000,0.890000,8612291
K05550.01,FALSE POSITIVE,540.429810,196.059500,11.990000,2531.000000,4.570000,0.945500,8613769
K05551.01,FALSE POSITIVE,374.708210,505.613100,55.100000,1063.000000,27.552000,0.999900,8622875
K05552.01,CANDIDATE,295.957614,138.928220,4.450000,415.000000,0.310000,0.845000,8644545
K05553.01,CANDIDATE,120.943962,246.216300,9.010000,952.600000,0.360000,0.550000,8644911
K05554.01,CANDIDATE,362.222020,385.738400,14.811000,78.200000,0.160000,0.500000,8652997
K05555.01,FALSE POSITIVE,42.071078,161.034180,1.352000,412.100000,0.025000,0.200000,8655076
K05556.01,CANDIDATE,631.991111,147.276080,3.035000,341.700000,0.068000,0.500000,8656535
K05557.01,FALSE POSITIVE,401.730461,393.618590,3.540000,247.200000,0.190000,0.840000,8671707
K05558.01,FALSE POSITIVE,428.118600,243.230300,16.990000,460.800000,0.570000,0.630000,8676061
K05559.01,FALSE POSITIVE,586.639960,227.495100,7.670000,207.000000,0.460000,0.869000,8677186
K05560.01,FALSE POSITIVE,364.950683,183.716600,7.570000,224.300000,0.100000,0.000000,8678345
K05561.01,FALSE POSITIVE,44.361233,145.358200,2.490000,1139.000000,0.070000,0.000000,8682751
K05562.01,FALSE POSITIVE,438.004940,358.305000,10.450000,92.500000,0.340000,0.838000,8715564
K05563.01,FALSE POSITIVE,7.621940,138.659650,1.843000,123.000000,0.020000,0.300000,8715589
K05564.01,CANDIDATE,3.479593,133.380717,2.535700,1580.600000,0.086300,0.060000,8718273
K05565.01,CANDIDATE,406.265700,404.696800,13.880000,116.900000,0.650000,0.875000,8737343
K05566.01,CANDIDATE,0.988776,131.994080,1.830000,113.260000,0.025000,0.510000,8741367
K05567.01,CANDIDATE,397.395395,374.571305,6.014500,31083.000000,5.030000,0.936200,8742270
K05568.01,CANDIDATE,186.404612,216.218400,8.610000,158.700000,0.200000,0.700000,8745553
K05569.01,FALSE POSITIVE,1.667496,133.173494,1.500000,419.400000,0.037100,0.500000,8747222
K05570.01,CANDIDATE,574.659581,365.284200,4.600000,677.000000,0.220000,0.700000,8747910
K05571.01,FALSE POSITIVE,5.297256,135.563270,5.363000,251.400000,4.300000,0.992500,8766285
K05572.01,CANDIDATE,21.957961,135.064830,1.506000,106.200000,0.015000,0.300000,8807988
K05573.01,FALSE POSITIVE,77.395887,165.801540,2.020000,465.600000,0.120000,0.800000,8812360
K05574.01,CANDIDATE,373.417986,346.954100,7.770000,1754.000000,0.410000,0.540000,8814872
K05575.01,FALSE POSITIVE,1.506493,132.984660,2.458000,42.770000,0.079000,0.888000,8823893
K05576.01,FALSE POSITIVE,194.487322,155.053500,3.600000,296.400000,0.060000,0.300000,8836224
K05577.01,CANDIDATE,495.519459,452.834200,3.670000,305.400000,0.060000,0.000000,8841297
K05578.01,CANDIDATE,388.050462,295.831500,4.541000,136.400000,0.050000,0.000000,8868481
K05579.01,CANDIDATE,34.027206,164.794590,1.638000,455.000000,0.060000,0.690000,8888745
K05580.01,FALSE POSITIVE,173.217849,201.315970,2.700000,287.100000,0.210000,0.880000,8890417
K05581.01,CANDIDATE,374.874031,491.062490,11.357000,955.200000,1.579000,0.888800,8891684
K05582.01,CANDIDATE,5.236003,133.793950,2.756000,2109.000000,0.964000,0.945400,8904714
K05583.01,CANDIDATE,20.586279,140.655700,2.912000,291.500000,0.050000,0.400000,8915379
K05584.01,FALSE POSITIVE,10.909409,135.389972,9.000000,52053.900000,1.558580,0.100000,8935352
K05585.01,CANDIDATE,113.574507,216.472560,2.241000,274.800000,0.036000,0.300000,8937555
K05586.01,FALSE POSITIVE,27.074303,137.254000,32.410000,275.400000,16.210000,0.999200,8939211
K05587.01,CANDIDATE,1.827673,132.818744,2.500000,40012.900000,0.392792,0.100000,8939650
K05588.01,FALSE POSITIVE,542.910650,409.694000,17.040000,904.000000,0.630000,0.520000,8946267
K05589.01,FALSE POSITIVE,376.553470,247.617500,3.240000,552.900000,0.100000,0.600000,8949512
K05590.01,FALSE POSITIVE,538.434680,154.894800,13.352000,322.300000,2.105000,0.943200,8955741
K05591.01,CANDIDATE,317.004095,183.128000,3.310000,341.200000,0.250000,0.870000,8959240
K05592.01,CANDIDATE,482.502380,276.232100,15.070000,588.000000,0.330000,0.000000,8971044
K05593.01,FALSE POSITIVE,224.470843,230.162600,2.970000,494.700000,0.120000,0.700000,8975776
K05594.01,FALSE POSITIVE,113.557617,186.227610,2.220000,365.500000,0.040000,0.300000,8979500
K05595.01,FALSE POSITIVE,208.023583,324.505000,10.450000,366.200000,0.240000,0.500000,9003126
K05596.01,FALSE POSITIVE,308.023421,159.188190,2.883000,376.100000,0.110000,0.720000,9008125
K05597.01,CANDIDATE,7.777108,133.865500,3.212000,89.870000,0.027000,0.100000,9011877
K05598.01,FALSE POSITIVE,376.939950,267.411600,5.300000,610.000000,2.600000,1.000000,9012244
K05599.01,FALSE POSITIVE,46.504462,142.726830,1.366000,854.000000,0.041000,0.400000,9016592
K05600.01,FALSE POSITIVE,51.505658,168.944900,13.040000,174.900000,0.160000,0.100000,9018021
K05601.01,FALSE POSITIVE,124.091776,135.549700,2.266000,305.400000,0.035000,0.000000,9024568
K05602.01,CANDIDATE,403.157839,434.752720,5.940000,790.400000,0.240000,0.600000,9026007
K05603.01,CANDIDATE,341.557108,244.893830,3.150000,403.500000,0.060000,0.000000,9026248
K05604.01,CANDIDATE,476.920617,390.471200,4.170000,254.800000,0.060000,0.000000,9044060
K05605.01,CANDIDATE,9.016341,137.981400,3.617000,1096.300000,0.822000,0.931500,9047416
K05606.01,CANDIDATE,23.814783,135.928820,2.029300,87740.000000,1.710000,0.898000,9049550
K05607.01,FALSE POSITIVE,1.327436,131.605260,2.925000,134.900000,0.032000,0.200000,9049697
K05608.01,CANDIDATE,87.565086,134.294100,2.280000,386.000000,0.110000,0.770000,9073549
K05609.01,FALSE POSITIVE,535.145485,477.126440,3.420000,331.300000,0.100000,0.640000,9079671
K05610.01,FALSE POSITIVE,495.404620,241.000400,13.090000,250.600000,0.190000,0.200000,9079767
K05611.01,FALSE POSITIVE,209.242808,321.118040,2.088000,220.100000,0.080000,0.790000,9087071
K05612.01,CANDIDATE,353.658882,482.259400,6.150000,1192.000000,1.430000,0.930200,9087853
K05613.01,CANDIDATE,346.417390,460.565100,9.810000,729.100000,0.240000,0.200000,9097470
K05614.01,FALSE POSITIVE,1.811471,132.927723,3.500000,111318.000000,0.838793,0.100000,9101279
K05615.01,FALSE POSITIVE,2.175574,131.517805,3.500000,112527.000000,0.838754,0.100000,9108058
K05616.01,FALSE POSITIVE,441.616169,348.498700,4.370000,933.000000,0.130000,0.300000,9114614
K05617.01,FALSE POSITIVE,24.498745,154.663020,2.771000,132.000000,0.028000,0.000000,9116075
K05618.01,FALSE POSITIVE,318.492193,167.002600,2.630000,656.000000,0.100000,0.000000,9116510
K05619.01,FALSE POSITIVE,2.164027,133.576270,2.777600,1542.800000,3.900000,0.992400,9117123
K05620.01,FALSE POSITIVE,392.892756,436.287970,4.930000,515.700000,0.250000,0.760000,9118858
K05621.01,FALSE POSITIVE,114.730936,231.534660,3.172000,279.000000,0.047000,0.000000,9137257
K05622.01,CANDIDATE,469.623956,422.505200,11.210000,1376.000000,0.400000,0.310000,9141355
K05623.01,CANDIDATE,583.733300,174.608000,15.930000,342.200000,0.270000,0.100000,9142225
K05624.01,FALSE POSITIVE,502.590810,174.634300,20.790000,260.500000,0.410000,0.490000,9142334
K05625.01,CANDIDATE,116.453307,161.995600,16.134000,2995.000000,0.778000,0.170000,9147012
K05626.01,CANDIDATE,397.499044,418.761900,8.020000,2607.200000,0.598000,0.624000,9147029
K05627.01,FALSE POSITIVE,243.960949,221.252900,3.880000,352.400000,0.070000,0.000000,9153246
K05628.01,CANDIDATE,24.909472,155.376980,3.780000,363.100000,0.070000,0.300000,9157030
K05629.01,CANDIDATE,192.138850,269.209760,3.318000,150.800000,0.116000,0.810000,9157523
K05630.01,FALSE POSITIVE,80.518924,164.004840,3.879000,147.100000,0.088000,0.700000,9159461
K05631.01,FALSE POSITIVE,149.356343,278.142900,15.490000,237.800000,0.220000,0.100000,9164003
K05632.01,CANDIDATE,264.463754,134.977210,6.740000,499.400000,0.467000,0.831600,9166700
K05633.01,CANDIDATE,151.777499,204.527250,2.727000,210.500000,0.036000,0.100000,9173014
K05634.01,FALSE POSITIVE,50.477590,141.778710,2.017000,776.200000,0.134000,0.780000,9178502
K05635.01,FALSE POSITIVE,113.989245,171.217000,9.798000,91.000000,3.214000,0.987000,9178894
K05636.01,FALSE POSITIVE,2.791249,131.948910,2.730400,153.970000,0.031000,0.000000,9180282
K05637.01,FALSE POSITIVE,223.317692,233.682800,3.540000,246.400000,0.060000,0.300000,9181402
K05638.01,CANDIDATE,290.037270,138.249400,28.610000,259.800000,62.000000,0.999000,9209981
K05639.01,CANDIDATE,279.223733,179.915200,10.820000,391.800000,0.530000,0.782000,9210738
K05640.01,CANDIDATE,348.648756,165.877700,4.299000,485.700000,0.615000,0.921800,9214176
K05641.01,FALSE POSITIVE,616.340890,154.156900,12.590000,1560.000000,0.560000,0.470000,9216231
K05642.01,CANDIDATE,222.279719,131.859290,2.862000,275.100000,0.044000,0.200000,9217583
K05643.01,FALSE POSITIVE,570.031511,375.042650,3.390000,481.800000,0.090000,0.500000,9220614
K05644.01,FALSE POSITIVE,378.931390,254.574100,14.110000,601.100000,1.810000,0.904000,9224514
K05645.01,CANDIDATE,580.853270,386.287800,16.630000,761.000000,0.410000,0.000000,9229807
K05646.01,FALSE POSITIVE,386.621890,319.129300,20.690000,201.700000,2.040000,0.924900,9265521
K05647.01,FALSE POSITIVE,84.642295,132.502600,56.190000,649.000000,10.110000,0.930400,9268456
K05648.01,FALSE POSITIVE,575.957300,188.447500,8.490000,1248.000000,0.340000,0.470000,9271739
K05649.01,CANDIDATE,426.935354,485.382630,3.590000,1237.000000,0.200000,0.660000,9274092
K05650.01,FALSE POSITIVE,117.845997,229.861050,2.050000,931.000000,0.200000,0.830000,9274431
K05651.01,CANDIDATE,83.499324,163.512000,15.940000,492.500000,0.320000,0.100000,9282853
K05652.01,CANDIDATE,91.507378,184.265220,4.780000,485.800000,0.100000,0.300000,9292100
K05653.01,CANDIDATE,188.662932,154.305500,5.310000,882.000000,0.240000,0.630000,9300066
K05654.01,FALSE POSITIVE,54.695203,155.262300,4.690000,930.000000,0.200000,0.590000,9304976
K05655.01,FALSE POSITIVE,532.930490,285.016300,5.820000,168.800000,0.090000,0.500000,9306677
K05656.01,CANDIDATE,169.847877,178.690280,2.820000,122.100000,0.035000,0.420000,9330740
K05657.01,CANDIDATE,284.697260,257.687100,3.710000,373.000000,0.060000,0.000000,9334027
K05658.01,FALSE POSITIVE,171.700916,221.345340,2.796000,968.000000,0.079000,0.200000,9357578
K05659.01,FALSE POSITIVE,444.894111,240.274260,8.770000,612.900000,1.069000,0.898600,9362842
K05660.01,CANDIDATE,402.208751,369.508900,5.310000,531.500000,0.110000,0.000000,9363944
K05661.01,FALSE POSITIVE,229.857445,265.139900,12.850000,1735.000000,0.590000,0.430000,9368524
K05662.01,FALSE POSITIVE,9.550256,137.427830,2.003000,628.100000,0.044000,0.100000,9390655
K05663.01,CANDIDATE,140.885622,243.131700,10.178000,165.500000,0.230000,0.680000,9391817
K05664.01,FALSE POSITIVE,308.552877,243.752610,4.210000,861.800000,0.320000,0.799000,9394762
K05665.01,CANDIDATE,100.495224,153.794190,2.237000,82.220000,0.020000,0.200000,9394953
K05666.01,CANDIDATE,182.455297,282.541070,2.660000,212.200000,0.040000,0.000000,9397862
K05667.01,FALSE POSITIVE,0.536569,132.003470,1.384000,124.840000,0.155200,0.947800,9402670
K05668.01,FALSE POSITIVE,68.544432,161.496300,2.050000,1282.000000,0.070000,0.000000,9402859
K05669.01,FALSE POSITIVE,130.110990,165.498810,2.130000,295.800000,0.070000,0.700000,9407689
K05670.01,FALSE POSITIVE,542.161590,428.811100,8.770000,221.000000,0.130000,0.200000,9412267
K05671.01,CANDIDATE,190.907409,193.291900,2.410000,225.800000,0.070000,0.700000,9417931
K05672.01,CANDIDATE,11.016679,140.518080,2.581000,3609.000000,1.660000,0.965300,9418508
K05673.01,FALSE POSITIVE,28.342306,141.405540,1.649000,110.900000,0.016000,0.000000,9449320
K05674.01,FALSE POSITIVE,231.520548,341.069870,2.880000,505.600000,0.060000,0.300000,9451521
K05675.01,FALSE POSITIVE,180.891081,162.963010,2.264000,199.700000,0.038000,0.500000,9455322
K05676.01,FALSE POSITIVE,60.053885,181.895010,3.299000,370.800000,0.078000,0.500000,9455526
K05677.01,CANDIDATE,20.514187,148.733370,3.554000,169.000000,0.086000,0.700000,9456887
K05678.01,FALSE POSITIVE,37.368588,135.139200,2.808000,236.700000,0.190000,0.874000,9457533
K05679.01,FALSE POSITIVE,615.887300,261.673100,10.600000,215.800000,0.140000,0.000000,9463329
K05680.01,CANDIDATE,557.927835,210.680600,4.720000,246.900000,0.070000,0.300000,9466486
K05681.01,FALSE POSITIVE,77.513911,199.553300,2.490000,1754.000000,0.120000,0.500000,9472328
K05682.01,CANDIDATE,46.969678,173.831100,2.360000,1932.000000,0.310000,0.834000,9472341
K05683.01,CANDIDATE,0.512584,131.773494,1.500000,216170.000000,0.448929,0.100000,9474485
K05684.01,CANDIDATE,206.805834,246.839000,7.359000,615.400000,1.314000,0.930100,9475697
K05685.01,CANDIDATE,14.001958,136.296280,3.572000,349.400000,0.654000,0.947800,9481235
K05686.01,FALSE POSITIVE,3.344547,134.694500,5.660000,73.350000,1.552000,0.984820,9489348
K05687.01,FALSE POSITIVE,513.131840,359.645600,13.920000,286.100000,0.550000,0.767000,9517242
K05688.01,CANDIDATE,14.555341,132.881890,2.140000,990.000000,0.060000,0.200000,9532603
